2019-01-11,06:30:02,77.54,20.0
2019-01-11,06:35:01,77.54,20.0
2019-01-11,06:40:01,77.54,20.0
2019-01-11,06:45:01,77.72,19.9
2019-01-11,06:50:01,77.54,20.0
2019-01-11,06:55:01,77.54,20.0
2019-01-11,07:00:01,77.54,20.0
2019-01-11,07:05:02,77.54,20.0
2019-01-11,07:10:02,77.54,20.0
2019-01-11,07:15:02,77.54,19.9
2019-01-11,07:20:01,77.54,19.9
2019-01-11,07:25:01,77.54,19.9
2019-01-11,07:30:01,77.72,19.8
2019-01-11,07:35:01,77.54,19.8
2019-01-11,07:40:01,77.54,19.8
2019-01-11,07:45:01,77.54,19.8
2019-01-11,07:50:01,77.54,19.9
2019-01-11,07:55:01,77.54,19.9
2019-01-11,08:00:01,77.54,19.9
2019-01-11,08:05:01,77.54,19.9
2019-01-11,08:10:02,77.54,19.9
2019-01-11,08:15:02,77.72,19.9
2019-01-11,08:20:01,77.54,19.9
2019-01-11,08:25:01,77.54,19.9
2019-01-11,08:30:01,77.72,19.9
2019-01-11,08:35:01,77.72,19.9
2019-01-11,08:40:02,77.54,19.9
2019-01-11,08:45:01,77.72,19.9
2019-01-11,08:50:01,77.72,19.9
2019-01-11,08:55:01,77.9,19.8
2019-01-11,09:00:01,77.9,19.9
2019-01-11,09:05:01,77.54,20.0
2019-01-11,09:10:01,77.36,20.2
2019-01-11,09:15:02,77.18,20.4
2019-01-11,09:20:02,77.0,20.5
2019-01-11,09:25:01,77.18,21.0
2019-01-11,09:30:01,77.18,20.7
2019-01-11,09:35:01,77.18,21.1
2019-01-11,09:40:01,77.36,20.6
2019-01-11,09:45:01,77.54,20.2
2019-01-11,09:50:02,77.54,20.1
2019-01-11,09:55:02,77.54,20.6
2019-01-11,10:00:02,77.54,20.0
2019-01-11,10:05:01,77.72,20.2
2019-01-11,10:10:01,77.54,20.0
2019-01-11,10:15:01,77.72,19.9
2019-01-11,10:20:01,77.72,19.9
2019-01-11,10:22:03,77.72,20.1
2019-01-11,10:22:22,77.9,20.9
2019-01-11,10:25:02,77.9,20.7
2019-01-11,10:30:02,78.08,19.7
2019-01-11,10:34:04,78.44,19.5
2019-01-11,10:35:01,78.08,19.4
2019-01-11,10:36:42,78.26,19.4
2019-01-11,10:40:01,78.08,19.5
